%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2024 256 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 80.00 11.30 100.79 0.00 389.00 -999.00 320.00 -999.00 -999.00 -999.00 -999.00 163.00 453.00 235.00
2024 256 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 72.00 12.40 100.84 0.10 437.00 -999.00 311.00 -999.00 -999.00 -999.00 -999.00 144.00 500.00 237.00
2024 256 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 67.00 13.30 100.86 0.00 503.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 128.00 590.00 222.00
2024 256 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 64.00 13.60 100.89 0.00 459.00 -999.00 313.00 -999.00 -999.00 -999.00 -999.00 188.00 419.00 219.00
2024 256 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 60.00 14.10 100.91 0.00 471.00 -999.00 309.00 -999.00 -999.00 -999.00 -999.00 142.00 533.00 233.00
2024 256 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 59.00 14.10 100.94 0.00 380.00 -999.00 315.00 -999.00 -999.00 -999.00 -999.00 127.00 461.00 239.00
2024 256 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 56.00 14.40 100.98 0.10 288.00 -999.00 316.00 -999.00 -999.00 -999.00 -999.00 111.00 396.00 237.00
2024 256 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 60.00 14.00 101.01 0.40 166.00 -999.00 326.00 -999.00 -999.00 -999.00 -999.00 65.00 317.00 247.00
2024 256 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 72.00 12.70 101.04 0.00 89.00 -999.00 311.00 -999.00 -999.00 -999.00 -999.00 47.00 243.00 250.00
2024 256 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 86.00 10.30 101.12 0.00 12.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 8.00 80.00 270.00
2024 256 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 92.00 8.80 101.17 0.00 0.00 -999.00 302.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 256.00
2024 256 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 92.00 9.10 101.19 0.00 0.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 247.00
2024 256 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 96.00 8.20 101.22 0.00 0.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 267.00
2024 256 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 98.00 6.90 101.28 0.00 0.00 -999.00 295.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 242.00
2024 257 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 99.00 6.20 101.33 0.00 0.00 -999.00 286.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
2024 257 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 99.00 5.90 101.36 0.00 0.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 280.00
2024 257 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 99.00 5.50 101.38 0.00 0.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 280.00
2024 257 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 100.00 5.40 101.44 0.00 0.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 274.00
2024 257 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 100.00 5.00 101.43 0.00 0.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 297.00
2024 257 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 100.00 4.80 101.49 0.00 0.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 303.00
2024 257 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 100.00 4.90 101.56 0.00 0.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 315.00
2024 257 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 100.00 6.50 101.64 0.00 44.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 30.00 163.00 320.00
2024 257 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 95.00 8.60 101.69 0.00 117.00 -999.00 326.00 -999.00 -999.00 -999.00 -999.00 92.00 105.00 333.00
2024 257 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 89.00 11.10 101.74 0.00 250.00 -999.00 311.00 -999.00 -999.00 -999.00 -999.00 145.00 278.00 349.00
2024 257 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 79.00 13.10 101.79 0.00 405.00 -999.00 308.00 -999.00 -999.00 -999.00 -999.00 145.00 526.00 359.00
2024 257 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 66.00 14.60 101.83 0.00 460.00 -999.00 316.00 -999.00 -999.00 -999.00 -999.00 176.00 489.00 355.00
2024 257 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 60.00 15.20 101.87 0.00 478.00 -999.00 312.00 -999.00 -999.00 -999.00 -999.00 219.00 411.00 350.00
2024 257 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 57.00 15.40 101.90 0.00 429.00 -999.00 322.00 -999.00 -999.00 -999.00 -999.00 282.00 229.00 346.00
2024 257 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 56.00 15.50 101.93 0.00 393.00 -999.00 331.00 -999.00 -999.00 -999.00 -999.00 241.00 249.00 341.00
2024 257 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 59.00 15.30 101.93 0.00 209.00 -999.00 344.00 -999.00 -999.00 -999.00 -999.00 161.00 88.00 341.00
2024 257 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 61.00 14.90 101.95 0.00 167.00 -999.00 338.00 -999.00 -999.00 -999.00 -999.00 139.00 63.00 336.00
2024 257 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.30000 61.00 14.80 101.99 0.00 151.00 -999.00 331.00 -999.00 -999.00 -999.00 -999.00 122.00 93.00 333.00
2024 257 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 64.00 13.70 102.03 0.00 74.00 -999.00 324.00 -999.00 -999.00 -999.00 -999.00 66.00 48.00 333.00
2024 257 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 69.00 12.40 102.08 0.00 10.00 -999.00 314.00 -999.00 -999.00 -999.00 -999.00 10.00 0.00 329.00
2024 257 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 74.00 11.20 102.13 0.00 0.00 -999.00 320.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 330.00
2024 257 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 77.00 10.50 102.19 0.00 0.00 -999.00 304.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 334.00
2024 257 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 80.00 9.70 102.24 0.00 0.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 336.00
2024 257 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 81.00 9.30 102.28 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 340.00
2024 258 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.30000 83.00 8.80 102.31 0.00 0.00 -999.00 277.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 345.00
2024 258 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 85.00 8.30 102.33 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 346.00
2024 258 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 87.00 7.70 102.33 0.00 0.00 -999.00 268.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 345.00
2024 258 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 89.00 7.30 102.36 0.00 0.00 -999.00 268.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 340.00
2024 258 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 90.00 7.00 102.35 0.00 0.00 -999.00 271.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 330.00
2024 258 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 90.00 6.90 102.38 0.00 0.00 -999.00 273.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 328.00
2024 258 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 91.00 6.60 102.42 0.00 0.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 331.00
2024 258 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 89.00 7.60 102.46 0.00 46.00 -999.00 269.00 -999.00 -999.00 -999.00 -999.00 23.00 282.00 333.00
2024 258 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 80.00 10.30 102.48 0.00 166.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 59.00 458.00 330.00
2024 258 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 69.00 12.50 102.50 0.00 314.00 -999.00 278.00 -999.00 -999.00 -999.00 -999.00 80.00 627.00 334.00
2024 258 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 63.00 13.80 102.51 0.00 436.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 104.00 678.00 340.00
2024 258 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.50000 56.00 14.70 102.50 0.00 525.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 109.00 722.00 346.00
2024 258 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 54.00 15.60 102.50 0.00 533.00 -999.00 325.00 -999.00 -999.00 -999.00 -999.00 183.00 559.00 339.00
2024 258 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 53.00 15.70 102.52 0.00 452.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 225.00 357.00 330.00
2024 258 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 52.00 16.00 102.52 0.00 464.00 -999.00 327.00 -999.00 -999.00 -999.00 -999.00 173.00 480.00 326.00
2024 258 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 52.00 16.00 102.48 0.00 337.00 -999.00 339.00 -999.00 -999.00 -999.00 -999.00 186.00 281.00 325.00
2024 258 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 54.00 15.70 102.49 0.00 249.00 -999.00 333.00 -999.00 -999.00 -999.00 -999.00 138.00 255.00 324.00
2024 258 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 56.00 15.10 102.47 0.00 173.00 -999.00 329.00 -999.00 -999.00 -999.00 -999.00 125.00 156.00 326.00
2024 258 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 61.00 13.90 102.47 0.00 77.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 59.00 112.00 326.00
2024 258 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 71.00 11.90 102.50 0.00 7.00 -999.00 324.00 -999.00 -999.00 -999.00 -999.00 6.00 20.00 328.00
2024 258 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 79.00 10.10 102.51 0.00 0.00 -999.00 298.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 328.00
2024 258 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 85.00 8.80 102.53 0.00 0.00 -999.00 286.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 329.00
2024 258 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 91.00 7.60 102.53 0.00 0.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 328.00
2024 258 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 93.00 7.10 102.52 0.00 0.00 -999.00 278.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 325.00
2024 259 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 94.00 6.60 102.51 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 324.00
2024 259 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 95.00 6.00 102.48 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 314.00
2024 259 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 96.00 5.50 102.46 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 308.00
2024 259 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 97.00 4.90 102.45 0.00 0.00 -999.00 277.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 299.00
2024 259 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 97.00 5.00 102.41 0.00 0.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 294.00
2024 259 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 98.00 5.20 102.39 0.00 0.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 294.00
2024 259 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 98.00 5.20 102.36 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 297.00
2024 259 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 96.00 6.70 102.37 0.00 36.00 -999.00 296.00 -999.00 -999.00 -999.00 -999.00 19.00 220.00 302.00
2024 259 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 86.00 9.90 102.38 0.00 111.00 -999.00 318.00 -999.00 -999.00 -999.00 -999.00 71.00 174.00 309.00
2024 259 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 75.00 12.60 102.37 0.00 193.00 -999.00 336.00 -999.00 -999.00 -999.00 -999.00 130.00 171.00 318.00
2024 259 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 66.00 14.30 102.37 0.00 253.00 -999.00 348.00 -999.00 -999.00 -999.00 -999.00 152.00 208.00 323.00
2024 259 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 66.00 15.00 102.33 0.00 273.00 -999.00 349.00 -999.00 -999.00 -999.00 -999.00 171.00 179.00 335.00
2024 259 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 64.00 16.00 102.30 0.00 438.00 -999.00 338.00 -999.00 -999.00 -999.00 -999.00 205.00 375.00 337.00
2024 259 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 62.00 16.80 102.24 0.00 473.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 170.00 480.00 348.00
2024 259 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 61.00 17.00 102.21 0.00 330.00 -999.00 364.00 -999.00 -999.00 -999.00 -999.00 225.00 175.00 349.00
2024 259 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 60.00 17.40 102.16 0.00 251.00 -999.00 369.00 -999.00 -999.00 -999.00 -999.00 192.00 111.00 353.00
2024 259 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 60.00 17.30 102.13 0.00 225.00 -999.00 358.00 -999.00 -999.00 -999.00 -999.00 136.00 207.00 355.00
2024 259 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 63.00 16.90 102.12 0.00 156.00 -999.00 353.00 -999.00 -999.00 -999.00 -999.00 101.00 183.00 351.00
2024 259 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 70.00 15.40 102.10 0.00 62.00 -999.00 340.00 -999.00 -999.00 -999.00 -999.00 45.00 111.00 351.00
2024 259 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 84.00 12.90 102.14 0.00 7.00 -999.00 328.00 -999.00 -999.00 -999.00 -999.00 5.00 40.00 3.00
2024 259 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 89.00 12.10 102.15 0.00 0.00 -999.00 356.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 35.00
2024 259 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 90.00 12.00 102.14 0.00 0.00 -999.00 356.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 39.00
2024 259 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 87.00 11.90 102.11 0.00 0.00 -999.00 350.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 52.00
2024 259 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.10000 86.00 11.70 102.10 0.00 0.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 59.00
2024 260 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 91.00 10.90 102.08 0.00 0.00 -999.00 345.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 291.00
2024 260 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 95.00 10.70 102.06 0.00 0.00 -999.00 356.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 244.00
2024 260 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.40000 93.00 10.80 102.05 0.00 0.00 -999.00 354.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 238.00
2024 260 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 93.00 11.30 102.05 0.00 0.00 -999.00 362.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 340.00
2024 260 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 92.00 11.20 102.01 0.00 0.00 -999.00 349.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 331.00
2024 260 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 93.00 11.00 102.00 0.00 0.00 -999.00 340.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 307.00
2024 260 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 94.00 11.10 102.00 0.00 0.00 -999.00 339.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 306.00
2024 260 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 93.00 11.50 102.00 0.00 31.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 23.00 110.00 318.00
2024 260 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 90.00 13.10 102.03 0.00 144.00 -999.00 310.00 -999.00 -999.00 -999.00 -999.00 59.00 378.00 329.00
2024 260 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 84.00 15.20 102.07 0.00 243.00 -999.00 328.00 -999.00 -999.00 -999.00 -999.00 107.00 374.00 351.00
2024 260 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 77.00 16.70 102.07 0.00 343.00 -999.00 342.00 -999.00 -999.00 -999.00 -999.00 126.00 452.00 359.00
2024 260 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 71.00 17.70 102.05 0.00 383.00 -999.00 356.00 -999.00 -999.00 -999.00 -999.00 175.00 367.00 352.00
2024 260 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.30000 68.00 18.30 102.07 0.00 275.00 -999.00 376.00 -999.00 -999.00 -999.00 -999.00 205.00 114.00 5.00
2024 260 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 67.00 18.60 102.10 0.00 205.00 -999.00 385.00 -999.00 -999.00 -999.00 -999.00 197.00 13.00 13.00
2024 260 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 67.00 18.80 102.13 0.00 209.00 -999.00 387.00 -999.00 -999.00 -999.00 -999.00 197.00 20.00 13.00
2024 260 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 67.00 18.60 102.12 0.00 184.00 -999.00 375.00 -999.00 -999.00 -999.00 -999.00 157.00 51.00 10.00
2024 260 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 69.00 18.20 102.12 0.00 90.00 -999.00 380.00 -999.00 -999.00 -999.00 -999.00 82.00 19.00 10.00
2024 260 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 70.00 17.60 102.17 0.00 83.00 -999.00 366.00 -999.00 -999.00 -999.00 -999.00 64.00 65.00 13.00
2024 260 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 73.00 16.70 102.21 0.00 60.00 -999.00 349.00 -999.00 -999.00 -999.00 -999.00 42.00 122.00 19.00
2024 260 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 78.00 15.40 102.28 0.00 6.00 -999.00 333.00 -999.00 -999.00 -999.00 -999.00 5.00 20.00 22.00
2024 260 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 81.00 14.50 102.33 0.00 0.00 -999.00 352.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 22.00
2024 260 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 85.00 13.80 102.37 0.00 0.00 -999.00 327.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 27.00
2024 260 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 89.00 13.20 102.37 0.00 0.00 -999.00 319.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 26.00
2024 260 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 91.00 12.90 102.42 0.00 0.00 -999.00 318.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 14.00
2024 261 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 92.00 12.30 102.42 0.00 0.00 -999.00 314.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 20.00
2024 261 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 90.00 12.50 102.42 0.00 0.00 -999.00 329.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 18.00
2024 261 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 89.00 12.40 102.43 0.00 0.00 -999.00 331.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 7.00
2024 261 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 89.00 12.50 102.46 0.00 0.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 8.00
2024 261 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 88.00 12.90 102.48 0.00 0.00 -999.00 330.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 14.00
2024 261 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 88.00 13.20 102.51 0.00 0.00 -999.00 349.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 9.00
2024 261 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 90.00 13.00 102.57 0.00 0.00 -999.00 325.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 7.00
2024 261 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 89.00 13.60 102.63 0.00 23.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 16.00 103.00 14.00
2024 261 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 88.00 14.40 102.66 0.00 106.00 -999.00 358.00 -999.00 -999.00 -999.00 -999.00 54.00 236.00 18.00
2024 261 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 86.00 15.50 102.69 0.00 183.00 -999.00 348.00 -999.00 -999.00 -999.00 -999.00 107.00 212.00 36.00
2024 261 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 80.00 16.70 102.69 0.00 226.00 -999.00 373.00 -999.00 -999.00 -999.00 -999.00 171.00 116.00 44.00
2024 261 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 77.00 17.40 102.70 0.00 267.00 -999.00 386.00 -999.00 -999.00 -999.00 -999.00 211.00 100.00 40.00
2024 261 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.30000 74.00 18.20 102.70 0.00 336.00 -999.00 381.00 -999.00 -999.00 -999.00 -999.00 253.00 136.00 38.00
2024 261 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 71.00 18.90 102.70 0.00 409.00 -999.00 380.00 -999.00 -999.00 -999.00 -999.00 269.00 226.00 41.00
2024 261 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 68.00 19.50 102.69 0.00 386.00 -999.00 373.00 -999.00 -999.00 -999.00 -999.00 216.00 288.00 44.00
2024 261 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 68.00 19.60 102.65 0.00 361.00 -999.00 364.00 -999.00 -999.00 -999.00 -999.00 178.00 352.00 43.00
2024 261 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 70.00 19.40 102.64 0.00 340.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 91.00 596.00 38.00
2024 261 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 74.00 18.40 102.66 0.00 206.00 -999.00 329.00 -999.00 -999.00 -999.00 -999.00 81.00 434.00 29.00
2024 261 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 79.00 17.10 102.66 0.00 82.00 -999.00 322.00 -999.00 -999.00 -999.00 -999.00 48.00 241.00 26.00
2024 261 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 84.00 15.70 102.73 0.00 5.00 -999.00 319.00 -999.00 -999.00 -999.00 -999.00 4.00 20.00 29.00
2024 261 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 87.00 14.80 102.77 0.00 0.00 -999.00 321.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 38.00
2024 261 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 90.00 14.20 102.80 0.00 0.00 -999.00 318.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 48.00
2024 261 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 92.00 13.70 102.78 0.00 0.00 -999.00 320.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 52.00
2024 261 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 93.00 13.60 102.78 0.00 0.00 -999.00 320.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
2024 1 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 94.00 13.40 102.80 0.00 0.00 -999.00 320.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 51.00
